2026-04-18 22:59:32,469 | INFO | main | Autosahayak 2.0 started
task: <Task pending name='Task-11' coro=<RequestResponseCycle.run_asgi() running at C:\Users\khush\AppData\Roaming\Python\Python312\site-packages\uvicorn\protocols\http\httptools_impl.py:407> cb=[set.discard()]>
2026-04-19 03:30:01,594 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:30:02,310 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:30:02,984 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:30:43,255 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:30:43,354 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases "HTTP/1.1 200 OK"
2026-04-19 03:30:43,409 | INFO | httpx | HTTP Request: GET http://testserver/ui/overview "HTTP/1.1 200 OK"
2026-04-19 03:30:43,456 | INFO | httpx | HTTP Request: GET http://testserver/cases "HTTP/1.1 200 OK"
2026-04-19 03:30:43,542 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents "HTTP/1.1 200 OK"
2026-04-19 03:30:43,583 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/drafting "HTTP/1.1 200 OK"
2026-04-19 03:30:43,615 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/research "HTTP/1.1 200 OK"
2026-04-19 03:30:43,645 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/scheduling "HTTP/1.1 200 OK"
2026-04-19 03:30:43,692 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/hearings "HTTP/1.1 200 OK"
2026-04-19 03:30:43,694 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:31:26,811 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:31:26,900 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:31:35,373 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:31:35,461 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:32:30,433 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:32:31,260 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:33:09,332 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:33:20,370 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:33:28,838 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:33:40,454 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:33:41,138 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:33:41,389 | INFO | httpx | HTTP Request: GET http://testserver/cases "HTTP/1.1 200 OK"
2026-04-19 03:33:41,728 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases "HTTP/1.1 200 OK"
2026-04-19 03:33:41,982 | INFO | httpx | HTTP Request: GET http://testserver/ui/overview "HTTP/1.1 200 OK"
2026-04-19 03:33:42,139 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1 "HTTP/1.1 200 OK"
2026-04-19 03:33:42,228 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents "HTTP/1.1 200 OK"
2026-04-19 03:33:42,435 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/drafting "HTTP/1.1 200 OK"
2026-04-19 03:33:42,517 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/research "HTTP/1.1 200 OK"
2026-04-19 03:33:42,588 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/scheduling "HTTP/1.1 200 OK"
2026-04-19 03:33:42,693 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/hearings "HTTP/1.1 200 OK"
2026-04-19 03:33:42,702 | INFO | httpx | HTTP Request: GET http://testserver/documents?case_id=1 "HTTP/1.1 404 Not Found"
2026-04-19 03:33:44,258 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:33:45,744 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:34:34,653 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:34:34,757 | INFO | httpx | HTTP Request: GET http://testserver/cases "HTTP/1.1 200 OK"
2026-04-19 03:34:34,991 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases "HTTP/1.1 200 OK"
2026-04-19 03:34:35,170 | INFO | httpx | HTTP Request: GET http://testserver/ui/overview "HTTP/1.1 200 OK"
2026-04-19 03:34:35,328 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1 "HTTP/1.1 200 OK"
2026-04-19 03:34:35,461 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents "HTTP/1.1 200 OK"
2026-04-19 03:34:35,601 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/drafting "HTTP/1.1 200 OK"
2026-04-19 03:34:35,716 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/research "HTTP/1.1 200 OK"
2026-04-19 03:34:35,795 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/scheduling "HTTP/1.1 200 OK"
2026-04-19 03:34:35,930 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/hearings "HTTP/1.1 200 OK"
2026-04-19 03:34:35,933 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:36:01,031 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:40:38,692 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:40:38,818 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:40:40,337 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:41:00,710 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:41:00,742 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:41:03,003 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:41:45,595 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:41:45,722 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:41:55,857 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:41:55,867 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:42:03,378 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:42:21,782 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:42:30,575 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:42:30,583 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents/generate "HTTP/1.1 405 Method Not Allowed"
2026-04-19 03:42:30,584 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:42:40,596 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:42:40,689 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:42:43,725 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:42:54,647 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:42:54,687 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:42:54,971 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:42:55,003 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents/generate "HTTP/1.1 302 Found"
2026-04-19 03:42:55,115 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents?notice=Use%20the%20AI-Generated%20Document%20form%20in%20this%20section%20to%20generate%20a%20document. "HTTP/1.1 200 OK"
2026-04-19 03:42:55,116 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:42:55,866 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:49:34,953 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:49:34,970 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:49:41,769 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:49:41,812 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:52:46,347 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 03:52:57,424 | INFO | main | Autosahayak 2.0 started
2026-04-19 03:57:21,735 | INFO | main | Autosahayak 2.0 started
2026-04-19 04:09:11,929 | INFO | main | Autosahayak 2.0 started
2026-04-19 04:09:11,941 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 04:09:19,298 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 04:09:30,115 | INFO | main | Autosahayak 2.0 started
2026-04-19 04:09:30,129 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 04:18:58,525 | INFO | main | Autosahayak 2.0 started
2026-04-19 04:19:33,063 | INFO | main | Autosahayak 2.0 started
2026-04-19 04:19:33,076 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 04:20:10,698 | INFO | main | Autosahayak 2.0 started
2026-04-19 04:22:12,695 | INFO | main | Autosahayak 2.0 started
2026-04-19 04:24:34,242 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 04:24:34,264 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 04:24:43,675 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases "HTTP/1.1 200 OK"
2026-04-19 04:24:43,735 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1 "HTTP/1.1 200 OK"
2026-04-19 04:24:43,797 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents "HTTP/1.1 200 OK"
2026-04-19 04:24:43,863 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/hearings "HTTP/1.1 200 OK"
2026-04-19 04:24:43,902 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/research "HTTP/1.1 200 OK"
2026-04-19 04:24:43,940 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/scheduling "HTTP/1.1 200 OK"
2026-04-19 04:24:43,955 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/drafting "HTTP/1.1 302 Found"
2026-04-19 04:24:43,979 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents "HTTP/1.1 200 OK"
2026-04-19 04:24:44,009 | INFO | httpx | HTTP Request: GET http://testserver/dashboard "HTTP/1.1 200 OK"
2026-04-19 04:24:44,074 | INFO | httpx | HTTP Request: GET http://testserver/ui/overview "HTTP/1.1 200 OK"
2026-04-19 04:24:44,119 | INFO | httpx | HTTP Request: GET http://testserver/ui/drafts "HTTP/1.1 200 OK"
2026-04-19 04:24:44,152 | INFO | httpx | HTTP Request: GET http://testserver/ui/documents/upload "HTTP/1.1 200 OK"
2026-04-19 04:24:45,649 | INFO | main | Autosahayak 2.0 started
2026-04-19 04:25:11,859 | INFO | httpx | HTTP Request: GET http://testserver/openapi.json "HTTP/1.1 200 OK"
2026-04-19 04:25:11,871 | INFO | httpx | HTTP Request: POST http://testserver/cases "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:11,913 | INFO | httpx | HTTP Request: GET http://testserver/cases "HTTP/1.1 200 OK"
2026-04-19 04:25:11,923 | INFO | httpx | HTTP Request: GET http://testserver/cases/1 "HTTP/1.1 200 OK"
2026-04-19 04:25:11,934 | INFO | httpx | HTTP Request: POST http://testserver/documents/upload "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:11,949 | INFO | httpx | HTTP Request: GET http://testserver/documents/1 "HTTP/1.1 200 OK"
2026-04-19 04:25:11,962 | INFO | httpx | HTTP Request: POST http://testserver/documents/generate "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:11,977 | INFO | httpx | HTTP Request: GET http://testserver/documents/summary/1 "HTTP/1.1 200 OK"
2026-04-19 04:25:11,992 | INFO | httpx | HTTP Request: POST http://testserver/hearings "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,018 | INFO | httpx | HTTP Request: GET http://testserver/hearings/1 "HTTP/1.1 200 OK"
2026-04-19 04:25:12,038 | INFO | httpx | HTTP Request: POST http://testserver/deadlines "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,053 | INFO | httpx | HTTP Request: GET http://testserver/deadlines/1 "HTTP/1.1 200 OK"
2026-04-19 04:25:12,099 | INFO | services.reminder_service | [Reminder] Deadline 'file affidavit' is due on 2026-04-23T04:16:00 for khushibane3@gmail.com.
2026-04-19 04:25:12,104 | INFO | httpx | HTTP Request: POST http://testserver/deadlines/send-reminder/1 "HTTP/1.1 200 OK"
2026-04-19 04:25:12,159 | INFO | httpx | HTTP Request: POST http://testserver/ai/research/1 "HTTP/1.1 200 OK"
2026-04-19 04:25:12,199 | INFO | httpx | HTTP Request: POST http://testserver/ai/predict/1 "HTTP/1.1 200 OK"
2026-04-19 04:25:12,207 | INFO | httpx | HTTP Request: POST http://testserver/ai/summarize "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,234 | INFO | httpx | HTTP Request: GET http://testserver/dashboard "HTTP/1.1 200 OK"
2026-04-19 04:25:12,246 | INFO | httpx | HTTP Request: GET http://testserver/ "HTTP/1.1 302 Found"
2026-04-19 04:25:12,294 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases "HTTP/1.1 200 OK"
2026-04-19 04:25:12,331 | INFO | httpx | HTTP Request: GET http://testserver/ui/overview "HTTP/1.1 200 OK"
2026-04-19 04:25:12,347 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases "HTTP/1.1 200 OK"
2026-04-19 04:25:12,356 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/drafting "HTTP/1.1 302 Found"
2026-04-19 04:25:12,386 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents "HTTP/1.1 200 OK"
2026-04-19 04:25:12,405 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/research "HTTP/1.1 200 OK"
2026-04-19 04:25:12,450 | INFO | httpx | HTTP Request: POST http://testserver/ui/cases/1/research "HTTP/1.1 303 See Other"
2026-04-19 04:25:12,464 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/research?notice=Research%20notes%20generated%20successfully. "HTTP/1.1 200 OK"
2026-04-19 04:25:12,491 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/scheduling "HTTP/1.1 200 OK"
2026-04-19 04:25:12,520 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/hearings "HTTP/1.1 200 OK"
2026-04-19 04:25:12,532 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents "HTTP/1.1 200 OK"
2026-04-19 04:25:12,546 | INFO | httpx | HTTP Request: POST http://testserver/ui/cases/1/documents/upload "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,561 | INFO | httpx | HTTP Request: POST http://testserver/ui/cases/1/documents/generate "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,575 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1/documents/generate "HTTP/1.1 500 Internal Server Error"
2026-04-19 04:25:12,624 | INFO | httpx | HTTP Request: POST http://testserver/ui/cases/1/delete "HTTP/1.1 303 See Other"
2026-04-19 04:25:12,633 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases?notice=Case%20deleted%20successfully. "HTTP/1.1 200 OK"
2026-04-19 04:25:12,644 | INFO | httpx | HTTP Request: GET http://testserver/ui/cases/1 "HTTP/1.1 404 Not Found"
2026-04-19 04:25:12,655 | INFO | httpx | HTTP Request: POST http://testserver/ui/documents/1/delete "HTTP/1.1 404 Not Found"
2026-04-19 04:25:12,666 | INFO | httpx | HTTP Request: GET http://testserver/ui/documents/1/download "HTTP/1.1 404 Not Found"
2026-04-19 04:25:12,678 | INFO | httpx | HTTP Request: POST http://testserver/ui/cases/1/hearings/add "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,692 | INFO | httpx | HTTP Request: POST http://testserver/ui/cases/1/deadlines/add "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,720 | INFO | httpx | HTTP Request: GET http://testserver/ui/documents/upload "HTTP/1.1 200 OK"
2026-04-19 04:25:12,769 | INFO | httpx | HTTP Request: GET http://testserver/ui/drafts "HTTP/1.1 200 OK"
2026-04-19 04:25:12,785 | INFO | httpx | HTTP Request: POST http://testserver/ui/drafts/generate "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,804 | INFO | httpx | HTTP Request: POST http://testserver/ui/cases/1/drafts/generate "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,820 | INFO | httpx | HTTP Request: POST http://testserver/ui/drafts/save "HTTP/1.1 422 Unprocessable Entity"
2026-04-19 04:25:12,843 | INFO | httpx | HTTP Request: POST http://testserver/ui/cases/1/predict "HTTP/1.1 404 Not Found"
2026-04-19 04:25:12,859 | INFO | httpx | HTTP Request: POST http://testserver/ui/documents/1/summary "HTTP/1.1 404 Not Found"
2026-04-19 04:27:06,564 | INFO | main | Autosahayak 2.0 stopped
2026-04-19 04:27:19,904 | INFO | main | Loaded demo data for Autosahayak 2.0
2026-04-19 04:27:19,905 | INFO | main | Autosahayak 2.0 started
2026-04-19 04:27:19,920 | ERROR | services.reminder_service | Reminder worker failed: can't compare offset-naive and offset-aware datetimes
Traceback (most recent call last):
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\services\reminder_service.py", line 45, in reminder_worker
    due = detect_due_deadlines(pending)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\agents\scheduler_agent.py", line 7, in detect_due_deadlines
    return [deadline for deadline in deadlines if now <= deadline.deadline <= threshold]
                                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: can't compare offset-naive and offset-aware datetimes
2026-04-19 04:27:22,727 | ERROR | services.reminder_service | Reminder worker failed: can't compare offset-naive and offset-aware datetimes
Traceback (most recent call last):
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\services\reminder_service.py", line 45, in reminder_worker
    due = detect_due_deadlines(pending)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\agents\scheduler_agent.py", line 7, in detect_due_deadlines
    return [deadline for deadline in deadlines if now <= deadline.deadline <= threshold]
                                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: can't compare offset-naive and offset-aware datetimes
2026-04-19 04:27:22,890 | ERROR | services.reminder_service | Reminder worker failed: can't compare offset-naive and offset-aware datetimes
Traceback (most recent call last):
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\services\reminder_service.py", line 45, in reminder_worker
    due = detect_due_deadlines(pending)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\agents\scheduler_agent.py", line 7, in detect_due_deadlines
    return [deadline for deadline in deadlines if now <= deadline.deadline <= threshold]
                                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: can't compare offset-naive and offset-aware datetimes
2026-04-19 04:27:22,984 | ERROR | services.reminder_service | Reminder worker failed: can't compare offset-naive and offset-aware datetimes
Traceback (most recent call last):
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\services\reminder_service.py", line 45, in reminder_worker
    due = detect_due_deadlines(pending)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\agents\scheduler_agent.py", line 7, in detect_due_deadlines
    return [deadline for deadline in deadlines if now <= deadline.deadline <= threshold]
                                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: can't compare offset-naive and offset-aware datetimes
2026-04-19 04:27:30,929 | ERROR | services.reminder_service | Reminder worker failed: can't compare offset-naive and offset-aware datetimes
Traceback (most recent call last):
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\services\reminder_service.py", line 45, in reminder_worker
    due = detect_due_deadlines(pending)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\agents\scheduler_agent.py", line 7, in detect_due_deadlines
    return [deadline for deadline in deadlines if now <= deadline.deadline <= threshold]
                                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: can't compare offset-naive and offset-aware datetimes
2026-04-19 04:27:38,907 | ERROR | services.reminder_service | Reminder worker failed: can't compare offset-naive and offset-aware datetimes
Traceback (most recent call last):
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\services\reminder_service.py", line 45, in reminder_worker
    due = detect_due_deadlines(pending)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\agents\scheduler_agent.py", line 7, in detect_due_deadlines
    return [deadline for deadline in deadlines if now <= deadline.deadline <= threshold]
                                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: can't compare offset-naive and offset-aware datetimes
2026-04-19 04:27:39,960 | ERROR | services.reminder_service | Reminder worker failed: can't compare offset-naive and offset-aware datetimes
Traceback (most recent call last):
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\services\reminder_service.py", line 45, in reminder_worker
    due = detect_due_deadlines(pending)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\agents\scheduler_agent.py", line 7, in detect_due_deadlines
    return [deadline for deadline in deadlines if now <= deadline.deadline <= threshold]
                                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: can't compare offset-naive and offset-aware datetimes
2026-04-19 04:27:42,737 | ERROR | services.reminder_service | Reminder worker failed: can't compare offset-naive and offset-aware datetimes
Traceback (most recent call last):
  File "C:\Users\khush\OneDrive\Documents\Hackathon-vit\Autosahayak 2.0\services\reminder_service.py", line 45, in reminder_worker
    due = detect_due_deadlines(pending)
